sp_id	latitude	longitude
514266876	41.0121259	-79.3471328
513929554	40.3464220	-78.8863880
514267443	41.0022319	-79.3278978
514269135	40.9432219	-78.9748780
514270301	41.1015319	-78.7707980
506624288	41.5677326	-93.7328235
514267895	40.9810039	-79.0144759
514266814	41.1277239	-79.3284948
513966750	40.4509520	-79.8974977
514400401	41.4298618	-78.5524981
514268330	41.1603319	-79.0814879
514269178	40.9681219	-78.9242080
514270837	41.1305358	-78.7352900
509198432	42.6758217	-82.7464266
514269766	41.2515128	-78.8012840
513605478	40.1472419	-76.2312489
514266703	41.1805899	-79.2001729
514015068	40.6725720	-80.1114576
514264105	40.9662019	-79.7095577
514271205	41.1174268	-78.7316070
514269140	40.9442219	-78.9639380
514268868	40.9434809	-78.9710360
514266869	41.0025229	-79.3248118
511910870	41.1865108	-96.0854179
514570565	42.1722317	-79.9688176
514400391	41.4484918	-78.4573681
514402724	41.4214318	-78.7409880
514269945	41.1153979	-78.7681540
514268829	40.9402269	-78.9760480
513930632	40.8256839	-78.9790960
513931391	40.5857540	-79.1359289
513557776	40.2840869	-76.8410277
514265323	41.2595819	-79.5479578
514271725	40.9122339	-78.5728261
513503944	40.2900690	-79.5274028
514270720	41.1221618	-78.7292620
513981723	40.4284020	-79.9723577
514268804	40.9440359	-78.9714510
513949489	40.4306021	-79.7657132
514266589	41.1907119	-79.4524078
514402690	41.4217218	-78.7314680
511717751	40.6782318	-74.2867695
514271755	40.9645529	-78.5196951
514270081	41.0915059	-78.8410590
514269435	40.9432719	-78.9744780
509564588	43.8884822	-93.3072334
513914279	40.7846839	-77.8423093
514270090	41.0592259	-78.8389230
514268675	41.1144439	-78.9749300
514269543	41.1056219	-78.8903580
514271055	41.1147468	-78.7359660
514268573	40.9615019	-79.0822979
514270410	41.0870719	-78.7669880
514267732	41.1571279	-79.0856679
514266324	41.2081319	-79.3812378
513913820	40.8277819	-77.8094683
514269179	40.9447719	-78.9720380
514270189	41.2466318	-78.7967380
512904301	34.9235232	-81.0226477
514268201	41.1685819	-79.0963679
514265566	41.1047819	-79.4893478
514268037	41.1726919	-79.1005779
514269593	41.1037819	-78.8764180
514270521	41.1672918	-78.8099280
514269608	41.0943019	-78.8956880
514269901	41.1270298	-78.7631570
514263468	41.4030018	-79.8321877
514270306	41.1132819	-78.7672280
514269076	41.1222919	-78.9472580
513991351	40.4422450	-80.0041967
513558240	40.2827619	-76.8437087
514270777	41.1220418	-78.7453050
514268761	40.9437189	-78.9778930
514267602	41.1163019	-79.1890279
513932700	40.6123110	-79.1757709
514265842	41.2074379	-79.3651598
514270105	41.0504359	-78.8224250
514262418	41.4011618	-79.8507877
514269943	41.1190958	-78.7679220
514270947	41.1212878	-78.7529970
514271437	41.1238018	-78.7579480
514267874	40.9267269	-79.1384189
513557213	40.2636219	-76.8506487
514259285	41.1600919	-80.0860876
513929215	40.7355929	-78.9279990
513470069	40.1705921	-80.2405476
513980483	40.8512520	-79.9660377
514268465	40.9692519	-79.0107679
514271234	41.1227798	-78.7495110
514270032	41.1449158	-78.7973250
512525914	43.0773914	-76.1078087
514267964	40.9711726	-79.1070770
513929728	40.3430320	-78.8841780
513977501	40.8592919	-79.9515077
514269412	40.9445719	-78.9691080
514267758	41.1604649	-79.0819449
514268118	41.1574519	-79.0895579
514265992	41.2169139	-79.3840278
514268721	40.9423279	-78.9802530
514269279	40.9402119	-78.9512880
514269322	40.9412019	-78.9618580
514269187	40.9423319	-78.9783180
514402581	41.4314818	-78.7339980
513932514	40.6106970	-79.1586829
513945634	40.4105920	-79.7275178
511639212	40.8365317	-74.1368195
514266158	41.2367579	-79.4168248
514266657	41.2073339	-79.3648848
514268945	41.0959829	-78.8882340
514269109	41.2079818	-78.9687979
514268762	40.9624369	-78.9076720
506240649	41.6812881	-85.9422258
514270020	41.1394008	-78.8064980
514268300	41.1602919	-79.0740679
514270785	41.1246958	-78.7403570
514268015	41.1552319	-79.0855079
514268650	40.9693289	-78.8708200
513931486	40.6359270	-79.1073229
514271028	41.1199568	-78.7619100
514268532	40.9443719	-78.9933780
514267936	41.1683926	-79.0754050
514268385	41.1690119	-79.1023379
514270994	41.1227798	-78.7495110
514269378	40.9355819	-78.9712580
514270438	41.0891119	-78.7928280
513933547	40.6123250	-79.1899919
514266954	41.0046149	-79.3180669
514269227	40.9444719	-78.9853380
517669826	44.4451640	-91.7752037
514269931	41.1801228	-78.7778960
513983259	40.4576700	-79.9792127
514407685	41.9028018	-79.8807376
514268552	40.9403519	-78.9928380
513933756	40.6485110	-79.1866329
513931631	40.6545320	-79.0861200
506625104	41.5570826	-93.7445335
514267017	41.1832769	-79.2467349
514272641	40.9666419	-78.4452111
514267909	41.3082668	-79.0858209
514266100	41.2404119	-79.4278318
513930694	40.7070199	-78.9581150
514268755	40.9431679	-78.9723520
509594921	44.0950621	-93.3064794
513933578	40.5995700	-79.1948479
514271040	41.1222738	-78.7464480
514271169	41.1577318	-78.7159570
514263969	41.0381250	-79.7760760
511582647	40.8364617	-74.0169195
513932246	40.5241960	-79.1605089
514267167	41.3136218	-79.1918679
514268290	41.1637019	-79.0965779
514270855	41.1249248	-78.7550200
514271337	40.8795323	-78.7279654
514266992	41.2714778	-79.1699529
514269641	41.2492608	-78.7853700
511640751	40.8337717	-74.1375395
514268524	40.9571119	-79.0018980
514265647	41.2072549	-79.3752948
514267704	41.1568329	-79.0796139
514265668	41.2096489	-79.3714168
514268129	41.1258719	-79.0271079
513928139	40.8202749	-78.7879540
514266666	41.2045589	-79.3468938
514271309	41.3610228	-78.7038850
514266288	41.2127019	-79.3815678
513914690	40.7804119	-77.8431583
513937093	40.8114719	-79.5175378
514270534	40.9808719	-78.8460080
513951686	40.4358820	-79.7796377
514267768	41.1670389	-79.0793159
514269041	41.1261629	-78.8751375
513936371	40.8144779	-79.5191288
514270174	41.2459218	-78.7836080
514269139	40.9363719	-78.9751580
514271672	40.9555009	-78.4805991
514263750	41.1672329	-79.7521867
512241881	42.2170916	-76.8488785
514268806	40.9187919	-78.9863560
513913748	40.7881819	-77.8356983
514271142	41.1227798	-78.7495110
514270077	40.9956299	-78.8155860
514268951	41.0912619	-78.8961100
514266848	41.0836779	-79.2310559
513501009	40.3054980	-79.5521828
513539568	40.2094420	-77.0228286
513931180	40.7425179	-79.1000939
514265682	41.2178019	-79.3945248
514006732	40.3943220	-80.0625577
514273027	41.0267159	-78.4408401
514268812	40.9281229	-78.9836370
514400502	41.4283318	-78.5332081
514270608	41.0557019	-78.8153080
514268384	41.1594719	-79.0907979
514270376	41.1251818	-78.7721480
514268001	41.1865019	-79.1048979
513928151	40.7427819	-78.7919730
514270942	41.1140798	-78.7346330
511610427	40.6147908	-74.0707815
514273947	40.9044329	-78.2338922
514271085	41.1165628	-78.7355960
514267867	40.9614719	-79.1045319
514272824	41.0223289	-78.4380141
509198420	42.6831917	-82.7533366
514269298	40.9423619	-78.9673680
517082156	38.3873225	-82.4358071
511635178	40.8335827	-74.1271835
514267712	41.1603829	-79.0797009
513558548	39.8450620	-76.8457687
501987239	36.2205335	-94.1482339
514401526	41.4268318	-78.5608581
514265780	41.2072559	-79.3864618
514269306	40.9445419	-78.9608580
514272755	41.0134109	-78.4011671
514258215	41.2318862	-80.2392665
514270705	41.1577318	-78.7159570
514269605	41.0982719	-78.8794080
513932707	40.6106990	-79.1661569
513933013	40.6079020	-79.1562479
513929480	40.7524452	-78.8798451
514262780	41.4023808	-79.8467077
514269864	41.1142459	-78.7756840
514268340	41.1605419	-79.0824079
514271523	41.1285818	-78.7598680
513930642	40.8753229	-78.9524360
514270342	41.1177918	-78.7627180
514273164	41.0025649	-78.4628461
514271064	41.1112688	-78.7241730
514266964	41.0018449	-79.3330548
513926533	40.4594820	-78.5965681
514259179	41.3798825	-80.1480975
514268661	41.2367668	-78.8925840
513931926	40.8399129	-79.0917369
514270052	41.1450338	-78.8017460
514267982	41.1612919	-79.0765179
514265925	41.2143929	-79.3867318
509198404	42.6769317	-82.7560466
514270600	41.0898819	-78.8119380
511634769	40.8340017	-74.1265495
513931604	40.6271680	-79.1497309
514567056	42.1270217	-80.0733875
514268790	40.9424559	-78.9621240
514269156	40.9438219	-78.9732180
514266716	41.1772929	-79.2080159
514272787	41.0245089	-78.4108051
514272254	41.1733618	-78.6661880
511906287	41.1551528	-96.1264029
514266052	41.0384229	-79.3882898
514269909	41.1184218	-78.7625250
514109811	41.2086151	-84.1845533
513608072	40.1900119	-76.1726189
512904874	34.9062932	-81.0267477
514267907	41.2992518	-79.0937739
514271047	41.1348698	-78.6995630
513929171	40.7552669	-78.8717110
514270996	41.1167088	-78.7520170
513539851	40.2164980	-77.0142096
514268733	40.9508539	-78.9569340
514267052	41.1289069	-79.2241869
514269490	41.0946719	-78.8875980
513929479	40.7524452	-78.8798451
514016238	40.4516100	-80.1314346
514268919	41.0956879	-78.8869880
514271133	41.1577318	-78.7159570
514268720	40.9450279	-78.9664150
513932963	40.6247720	-79.1588379
514268725	40.9459709	-78.9723360
514269266	40.9246619	-78.9819280
514268648	40.9666329	-78.8785060
514267081	41.1739846	-79.1958528
514270080	41.0013979	-78.8363550
514270332	41.1190018	-78.7624580
514401632	41.4289118	-78.5782981
511725382	40.6824368	-74.3027975
514253858	40.9819169	-80.3568855
514269979	41.1214558	-78.7664160
514269045	41.0959439	-78.8898646
514267031	41.2183699	-79.3275558
511609541	40.6150548	-74.0669215
514270957	41.1184148	-78.7594740
514400433	41.4263518	-78.5534281
514268153	41.1758119	-79.0976279
514269347	40.9292119	-78.9826080
513941384	40.5964930	-79.6509358
514267879	40.9631679	-79.0078630
514268527	40.9521319	-79.0002480
514270532	40.9067619	-78.8228780
514400487	41.4262218	-78.5254481
514272868	41.0290049	-78.4122041
514265859	41.1821349	-79.3923608
514270010	41.1196978	-78.7633940
514269251	40.9436619	-78.9622480
513928256	40.4850570	-78.7293751
514271029	41.1221318	-78.7457500
517780688	44.5511930	-91.8418107
513914015	40.7825219	-77.8380183
514270595	41.1023419	-78.8366880
514267809	41.1602519	-79.0795499
514269107	41.0917919	-78.9879379
514270235	41.2460718	-78.7843280
514268212	41.1685819	-79.0963679
512527495	43.1034924	-76.0876537
513932983	40.6216320	-79.1806879
514268139	41.1609319	-79.0810179
514268835	40.9173049	-78.9447910
514269917	41.0776119	-78.7860500
513929429	40.8608889	-78.8660420
513915841	40.7722719	-77.8683683
514266450	41.2153719	-79.3847178
513929345	40.7466689	-78.9218480
514271574	41.1159018	-78.7411880
514271287	40.8792919	-78.7365110
513977354	40.4443810	-79.9547287
514268198	41.1605519	-79.0825479
514268596	41.2503118	-79.1097079
513921221	40.5071180	-78.3858982
514269586	41.0965219	-78.8906580
514270503	41.1458218	-78.8053380
514109905	41.1809221	-84.1895757
514267220	41.2027819	-79.3547778
514265694	41.1937969	-79.3694158
511612794	40.6160478	-74.0738535
513931737	40.6840199	-79.1003079
514267857	40.9666319	-79.0045700
514269560	41.1428618	-78.8758380
514270825	41.1227918	-78.7490170
513939728	40.5892720	-79.6113678
514268076	41.1511719	-79.0865579
513668321	40.1040699	-75.4021311
514270908	41.1209078	-78.7548870
514269687	41.2500948	-78.7899190
514033277	40.5861540	-80.4756285
514268149	41.1610619	-79.0680179
514268859	40.9372569	-78.9279480
514270227	41.2001018	-78.7704380
514267854	40.9614599	-79.0061250
514267630	41.0836719	-79.1662679
513931816	40.6354180	-79.1090109
514270527	40.9795019	-78.8667680
514272746	41.0338749	-78.4393261
513931578	40.5864650	-79.1360979
514266368	41.2145619	-79.3841878
514032971	40.5739420	-80.4554875
514267718	41.1507809	-79.0794149
514269392	40.9249819	-78.8864380
514266122	41.2326739	-79.4269968
514270072	40.9894189	-78.8330860
513931283	40.6343110	-79.1213829
514270675	41.1221508	-78.7458450
514270960	41.1205288	-78.7350850
514269398	40.9452519	-78.9650580
514270622	41.0548719	-78.8143580
503972675	26.2377392	-80.0917053
514270005	41.1236318	-78.7633760
514268824	40.9677199	-78.9250330
514269449	40.9350019	-78.9373680
514270513	41.1442718	-78.8001980
513985977	40.4494420	-79.9869077
514269658	41.2479168	-78.7984410
514269470	41.1148419	-78.8946380
514270186	41.2658918	-78.8514580
514269061	41.2499818	-78.9334380
514266587	41.2439319	-79.4234978
514264859	41.2455839	-79.4909778
513931636	40.6221380	-79.1494079
513952381	40.4683400	-79.7914187
513958087	40.4933720	-79.8378777
513936824	40.8161619	-79.5212078
514267849	40.9568199	-79.0014560
514261708	40.9014119	-79.9094407
514269833	41.0782479	-78.7920780
513557849	40.2599839	-76.8449187
513981231	40.4298440	-79.9707747
514013079	40.5582920	-80.0946576
514271007	41.1577318	-78.7159570
514268651	40.9703599	-78.8883950
514268018	41.1599919	-79.0790479
514257122	41.3360319	-80.2589375
514266174	41.1216669	-79.4322978
514267856	40.9576409	-79.0018270
514268187	41.1631819	-79.0668279
514400550	41.4255518	-78.5248881
514265639	41.2006309	-79.3755268
514267328	41.0235519	-79.2753179
513932694	40.6232890	-79.1788799
512240455	42.2082816	-76.8883685
513559263	40.2881319	-76.8360587
514265870	41.1983069	-79.3743058
513912325	40.8408669	-77.7973213
513930835	40.3537720	-78.9369380
513559781	40.2782059	-76.8246467
514267898	40.9615959	-79.0829659
513947708	40.4281020	-79.7480778
511236714	40.7024327	-73.8168476
514265893	41.2096199	-79.3708968
514265913	41.2156399	-79.3881128
514268067	41.1513919	-79.0675579
514269592	41.0889719	-78.8816480
512354583	42.8334213	-73.9576894
511724653	40.6821218	-74.3011295
514295782	40.9227128	-76.0546439
514270865	41.1184948	-78.7622550
514267677	41.1605079	-79.0806849
514272024	41.3930938	-78.5565961
514266619	41.1228919	-79.4270778
514266556	41.2420219	-79.4243378
514269260	40.9472919	-78.9729180
513952893	40.4726720	-79.7879077
514269237	40.9445619	-78.9722780
514270049	41.1390758	-78.8063580
514269813	41.1142459	-78.7756840
514017199	40.8045130	-80.1361406
514268786	40.9448499	-78.9769990
513981662	40.4298820	-79.9698177
514267938	41.1683926	-79.0754050
514270649	41.2459758	-78.7615600
514267674	41.1673719	-79.0978269
514269644	41.2478498	-78.7944680
507911344	38.5564129	-90.2502148
514269479	41.0243219	-78.9507580
514267942	41.1683926	-79.0754050
513932504	40.6229190	-79.1547029
513936816	40.8137819	-79.5198978
514269922	41.1155899	-78.7681120
514274459	40.8823619	-78.2175182
514266376	41.2107219	-79.3889578
514270869	41.1577318	-78.7159570
514270047	41.1811188	-78.7997810
511609693	40.6183978	-74.0693895
514270583	41.1183519	-78.8225380
513932472	40.6231150	-79.1775249
514268944	41.0360299	-78.9578330
513561381	40.2528519	-76.8199287
514268358	41.1526219	-79.0797079
514400599	41.4694018	-78.5362281
514268235	41.1601319	-79.0800479
514272781	41.0314749	-78.4407271
514273471	41.0301919	-78.4395781
513913991	40.7909219	-77.8354883
514269903	41.1081029	-78.7654250
514268727	40.9512289	-78.9727440
514015859	40.7997220	-80.1205376
514266504	41.0557919	-79.3803078
514269000	40.9999845	-78.9661629
514269856	41.1243148	-78.7679950
514269281	40.9712019	-78.9492780
514268808	40.9441199	-78.9685250
514269953	41.1305248	-78.7674720
514268929	41.0946219	-78.8870190
514266679	41.2032489	-79.3553438
514267177	41.1405719	-79.3445978
514269451	40.9427719	-78.9691580
514265976	41.1941199	-79.3925438
514268879	40.9456629	-78.9845240
513603452	40.1534919	-76.2577789
514266870	41.0015029	-79.3339068
513504552	40.2954020	-79.5261578
513928289	40.8544349	-78.7783540
506624402	41.5575926	-93.7352735
514269169	40.9428919	-78.9863480
514266333	41.1955119	-79.3939078
513923744	40.5171019	-78.4025082
514266382	41.2126919	-79.3908678
514243635	41.1065719	-80.6476274
512199758	41.4346248	-96.4743218
514270722	41.1211378	-78.7572470
514272865	40.9731399	-78.4485761
514401621	41.4321218	-78.5579181
514401379	41.4300718	-78.5582181
514271129	41.1577318	-78.7159570
517694236	44.2662118	-88.3986648
514260371	41.3536419	-80.0698676
514269638	41.2520588	-78.8083600
514267755	41.1594919	-79.0811219
514270852	41.1577318	-78.7159570
513559883	40.2783539	-76.8263417
514268581	40.9636719	-79.0078880
514267025	41.1826179	-79.3247398
514271409	41.1178218	-78.7618180
514266365	41.2137819	-79.3822278
513554875	39.8623250	-76.8688937
514270985	41.1227918	-78.7490170
514402666	41.4194918	-78.7319580
514269546	41.0986919	-78.8902680
514270708	41.1221508	-78.7458450
514269517	41.0957019	-78.8874780
514400445	41.4136718	-78.5406681
514269744	41.2467298	-78.8069100
513499312	40.1053046	-79.5919261
513933479	40.5110590	-79.1974119
514270979	41.1577318	-78.7159570
514265934	41.1905819	-79.3924378
513990956	40.4416420	-79.9994477
513928147	40.7400379	-78.7923220
514269015	40.9508034	-78.9807230
514401603	41.4215018	-78.5576081
514267814	41.1611939	-79.0777389
514270101	40.8896049	-78.8555770
513931480	40.6307780	-79.1448069
514267249	41.1817519	-79.2414479
513930631	40.8436249	-78.9983340
514265874	41.2136039	-79.3863518
513933082	40.6259020	-79.1557879
513927053	40.6132619	-78.5797981
513932420	40.6133690	-79.1726539
514269355	40.9357719	-78.9343680
517081366	38.3975925	-82.3875971
513928292	40.8691769	-78.7730520
513951190	40.4298570	-79.7815958
514399960	41.4306518	-78.5522891
514269954	41.1142459	-78.7756840
513932692	40.6149480	-79.1717369
513949464	40.4306021	-79.7657132
514269128	40.9515019	-78.9721280
513590549	40.1127819	-76.3936388
514266287	41.1889219	-79.3919078
514273537	41.0248419	-78.4426781
513919267	40.7091139	-78.2074252
514267667	41.1736819	-79.1529969
514273105	41.0306539	-78.4373561
514270309	41.1137119	-78.7798180
514266417	41.1915319	-79.3985278
514270095	41.0600829	-78.8195280
514269452	40.9445619	-78.9722780
514262405	41.3819018	-79.8507277
513941378	40.6196280	-79.6513708
514267632	40.9665019	-79.1986679
513935082	40.6066220	-79.2870179
506622574	41.5691876	-93.7225345
514401404	41.4277318	-78.5567181
514269320	40.9432019	-78.9750980
513920596	40.6174449	-78.2395352
512904918	34.9072832	-81.0293077
513932386	40.6212960	-79.1812739
513553192	40.2626632	-76.8813257
514267663	41.1908099	-79.0963219
513932951	40.5411720	-79.1638279
513952366	40.4497260	-79.7971767
514271373	41.2559718	-78.7343780
514269070	41.2912118	-78.9071680
514266861	41.0025229	-79.3248118
514267870	40.9361429	-79.0039150
513981742	40.4298820	-79.9698177
509564479	43.9570842	-93.2805204
512904418	34.9212132	-81.0201277
514263158	41.3981618	-79.8317677
514267231	41.1866119	-79.3263978
514273369	41.0210919	-78.4351181
513575751	40.2656889	-76.6742227
514265693	41.1980999	-79.3883688
515942145	32.8035043	-96.8854735
514265738	41.1907399	-79.3968618
514267687	41.1550249	-79.0948749
513930934	40.3509420	-78.9386680
513932928	40.5396020	-79.1600779
514268194	41.1685819	-79.0963679
514269520	41.2211518	-78.9291880
514270878	41.1297538	-78.7409600
514268680	40.9435719	-78.9706790
514269654	41.2464168	-78.8537670
513913103	40.8459119	-77.7933683
513930985	40.3561220	-78.9483580
514265007	41.2542169	-79.4988158
513927202	40.6744129	-78.6778301
514269424	40.9508519	-78.9596480
514268226	41.1114419	-79.0255179
514268907	41.0224439	-78.9482940
514269767	41.2500948	-78.7899190
514015054	40.6706320	-80.1108176
514268130	41.1570419	-79.0853979
514018967	40.4393420	-80.1523176
514267054	41.1319499	-79.2095999
514269763	41.2489868	-78.7979210
514263644	41.0559209	-79.7269027
514268373	41.2282018	-78.9899879
514409429	41.8803918	-80.1117475
513608003	40.1871119	-76.1818389
514271099	41.1276868	-78.7113670
514266063	41.0523249	-79.4222938
514268784	40.9443809	-78.9633750
513540499	40.2160520	-77.0080086
514407520	41.8738818	-79.8363676
513913296	40.7954289	-77.8343213
514271416	41.1278118	-78.7584480
506623300	41.5631626	-93.7288235
514269526	41.0955919	-78.8899380
514270817	41.1221128	-78.7456540
514269204	40.9486719	-78.9714580
514267608	41.1183219	-79.1908879
514270872	41.1247748	-78.7332840
514268834	40.9564669	-78.9237440
514265857	41.1914519	-79.3988608
514268745	40.9496199	-78.9785110
514400446	41.4303818	-78.5326881
514271449	41.1230318	-78.7260780
513929562	40.3471920	-78.8861680
514270689	41.1174268	-78.7316070
514267750	41.2219718	-79.1087049
514270800	41.1249258	-78.7332500
514269835	41.0795889	-78.8038200
514270178	41.2481218	-78.7820580
514270106	41.0465989	-78.8246060
513953809	40.4520120	-79.7983277
514269829	41.1156579	-78.7779760
514269939	41.0797829	-78.7785920
514267803	41.1606819	-79.0794599
514268182	41.1295119	-78.9981579
513526424	39.9243820	-77.6144985
514268899	41.0643819	-78.9225430
514268002	41.1685819	-79.0963679
514265352	41.2341919	-79.5279178
514268662	41.2409128	-78.8792850
511576192	40.8257667	-74.0123575
514265291	41.2532419	-79.5597778
514272013	41.4077568	-78.5623781
513557803	40.2838949	-76.8405757
514264792	41.2364219	-79.5371948
514268783	40.9443979	-78.9617910
514267184	41.2060819	-79.3384278
514267764	41.1507809	-79.0794149
514267605	41.0736919	-79.1647179
511609653	40.6162648	-74.0678055
514270539	40.9161019	-78.8290680
514266843	41.0311239	-79.2642969
514260975	41.2783249	-80.0110236
514266862	41.0016209	-79.3306608
514273240	41.0068525	-78.4531775
514268000	41.1595019	-79.0800779
514269580	41.0992419	-78.8857080
514266434	41.1984819	-79.3897278
514267703	41.1594919	-79.0811219
514267919	41.2986158	-79.1215059
514270729	41.1577318	-78.7159570
514269093	41.2139118	-78.9564779
513921270	40.5092190	-78.3832542
514268386	41.1658219	-79.0963779
514267978	41.1386719	-79.1254579
514401564	41.4252518	-78.5614781
513920565	40.8725309	-78.2509472
514270548	40.9952719	-78.8518480
514400572	41.4311618	-78.5176581
514268970	40.8985009	-78.9225070
514268885	41.1077519	-78.8881590
