4889
70568	 17  34  42  34   0   4  43   8  27  45  43  61 
70571	 21  46  42  34   0   4  43   8  27  45  43  61 
70570	 17  46  42  34   0   4  11   8  27  45  43  61 
70565	 17  46  26  34   3   4  27   8  27  45  11  61 
70564	 17  46  42  34   0   6  43   8  27  45  59  61 
70567	 17  46  42  32   0   4  43   8  27  45  59  61 
70566	 17  46  43  34   0   4  43   8  27  45  43  61 
70560	 17  46  42  34   0   6  43   8  27  37  59  61 
70563	 33  46  42  34   0   4  43   8  27  45  59  61 
70562	 17  46  26  32   0   4  11   8  27  13  11  61 
70588	 17  45  26  34   0   4  43   8  27  45  59  61 
70590	 17  42  42  34   0   4  43   8  27  45  43  61 
70584	 17  46  42  34   0  52  43   8  27  37  59  61 
70585	 25  46  42  34   0   4  43   8  27  45  43  61 
70586	 17  46  42  34   0   4  47   8  27  45  43  61 
70580	 17  46  42  34   0   4  43   8  27  45  11  61 
70581	 17  46  42  34   0   4  35   8  27  45  43  61 
70582	 17  46  42  34   8  36  43   8  27  45  59  61 
70583	 17  46  26  34   0   4  43   8  27  37  59  61 
70576	 17  46  42  34   0   4  43   8  59  45  43  61 
70577	 17  46  26  34   8   4  27   8  23  45  11  61 
70579	 19  46  42  34   0   4  43   8  27  45  43  61 
70603	 17  46  42  34   0   4  43   8  25  45  43  61 
70602	 17  46  42  34   0  20  43   8  27  45  43  61 
70601	 17  46  42  34   0   4  43   8  27  45  43  63 
70600	 17  46  42  34   0   4  35   8  27  45  43  61 
70607	 17  46  34  34   0   4  43   8  27  45  43  61 
70606	 17  46  42  34   0   4  43   8  27  45  27  61 
70605	 17  46  42  34   0   4  43   8  25  33  43  61 
70595	 17  46  40  34   0   4  43   8  27  37  59  61 
70593	 17  46  42  34   0   4  43   8  27  45  43  45 
70592	 17  46  42  34   0   4  43   8  27  41  43  61 
70599	 17  46  58  34   0   4  43   8  27  45  43  61 
70598	 17  34  42  34   0   4  43   8  27  37  59  61 
70597	 17  46  10  34   0   4  43   8  27  45  43  61 
70618	 17  46  42  34   0   7  43   8  27  37  59  61 
70619	 25  46  42  34   0   4  43   8  27  45  43  61 
70616	 17  46  42  34   0   4  43   8  31  45  43  61 
70617	  1  46  42  34   0   4  43   8  27  33  43  61 
70623	 17  46  42  34  48   4  35   8  27  37  59  61 
70620	 17  14  42  34   0   4  43   8  27  45  43  61 
70621	 33  46  42  34   0   4  43   8  27  45  43  61 
70610	 17  46  42  38   0   4  43   8  27  41  43  61 
70611	 17  45  42  34   0   4  43   8  27  45  43  61 
70608	 17  46  42  34   0   4  43   8  27  41  43  61 
70613	 17  46  42  38   0   4  43   8  27  45  59  61 
70633	 17  46  42  50   8   4  43   8  27  45  59  61 
70632	 17  38  42  34   0   4  43   8  27  33  43  61 
70635	 17  46  26  32   4   4  27   8  27  13  11  61 
70634	 17  46  42  34   0   4  43   8  27  46  43  61 
70637	 49  46  27  34   0   4  27   8  27  45  11  61 
70636	 49  46  26  34   0   4  27   8  19  45  11  61 
70639	 17  34  42  42   0   4  43   8  27  45  59  61 
70638	 17  46  42  34   0   4  43   8  27  45  42  61 
70625	 49  46  26  34   0   4  27   8  27  45   3  61 
70624	 21  46  42  34   0   4  43   8  27  45  43  61 
70627	 17  38  42  34   0   4  43   8  27  37  59  61 
70626	 17  46  42  34   0   4  43   8  27  37  59  53 
70629	 17  46  42  34   0   4  43   8  27  37  59  49 
70628	 17  46  42  34   0   4  43   8  26  37  43  61 
70631	 17  46  42  34  32   4  43   8  27  45  43  61 
70630	 17  46  42  50   0   4  43   8  27  45  43  61 
70648	 17  46  42  42   0   4  43   8  19  45  59  61 
70649	 17  46  42  46   0   4  43   8  27  45  43  61 
70651	 17  46  42  38   0   4  43   8  27  45  43  61 
70652	 17  46  42  34   4   4  43   8  27  45  43  61 
70653	 17  46  42  32   0   4  43   8  27  45  43  61 
70654	 25  46  26  34   0   4  43   8  11  45  59  61 
70655	 17  46  42  34   0   4  43   8  59  37  59  61 
70641	 17  46  42  34   0   4  43   8  19  45  43  61 
70642	 17  46  10  34   0   4  43   8  27  45  43  61 
70644	 17  46  42  34   0   4  43  56  27  45  43  61 
70645	 17  46  42  34   0   4  43   8  27  45  35  61 
70646	 17  46  42  34   0   4  43   8  31  45  43  61 
70647	 17  46  42  34   0   4  40   8  27  45  43  61 
70165	 17  46  42  32   0   4  43   8  27  45  59  61 
70164	 17  46  26  34   0   4  27   8  27  45  27  61 
70161	 17  46  42  34   0   4  43  10  27  45  59  61 
70160	 17  46  42  35   0   4  43   8  27  45  59  61 
70163	 17  46  26  34   0   4  27   8  27  61  59  61 
70175	 17  46  42  34   0   4  43   8  19  45  59  61 
70174	 17  46  42  34   0   4  43   8  27  45  59  63 
70168	 17  46  42  34   4   4  43   8  27  45  59  61 
70171	 17  34  26  34   0   4  27   8  27  45  59  61 
70170	 17  46  26  34   0   4  27   8  27  45  11  45 
70148	 17  46  26  34   2   4  43   8  27  45  59  61 
70149	 17  46  42  34   0   4  43   8  27  45  59  61 
70150	 17  46  42  34   0   4  43   8  27  61  59  61 
70151	 17  46  26  34   0   4  43  11  27  45  59  61 
70145	 17  46  22  34   0   4  27   8  27  45  59  61 
70146	 17  46  26  34   0   4  43   8  23  45  59  61 
70147	 17  46  26  34   0   4  27  40  27  45  11  61 
70156	 17  46  26  34  48   4  27   8  27  45  59  61 
70159	 17  42  26  34   0   4  27   8  27  45  59  61 
70152	 17  46  26  34   0   4  27  56  27  45  59  61 
70153	 17  46  26  32   0   4  43   8  27  45  59  61 
70154	 17  46  26  34   0   4  27   8  27  45  58  61 
70155	 17  46  42  34   0   4  43   8  26  45  59  61 
70199	 17  46  22  34   0   4  27   8  27  45  11  61 
70197	 17  46  26  34   0   4  43  12  27  45  59  61 
70196	 17  46  26  34   0   4  27   8  27  37  11  61 
70194	 17  46  26  34   0   4  43  12  27  45  59  61 
70193	 17  46  26  32   0   4  27   8  27  13  11  61 
70192	 17  46  42  34   0   4  27   8  27  45  59  61 
70207	 17  46  26  34   0  20  27   8  27  45  59  61 
70206	 17  62  26  34   0   4  27   8  27  45  59  61 
70204	 17  46  27  34   0   4  27   8  27  45  59  61 
70203	 17  46  26  34   0   4  43  11  27  45  59  61 
70182	 17  46  42  34   0   4  43   9  27  45  59  61 
70183	 17  46  41  34   0   4  43   8  27  45  59  61 
70180	 21  46  26  34   0   4  27   8  27  45  59  61 
70181	 17  46  42  34   0   4  43   9  27  45  59  61 
70178	 17  46  26  34   0   4  43   8  27  45  59  45 
70177	 17  46  41  34   0   4  43   8  27  45  59  61 
70190	 17  46  26  34   1   0  27   8  27  45  59  61 
70188	 17  46  42  34   0   4  43   8  27  45  57  61 
70187	 17  46  26  34   0   4  27   8  43  45  59  61 
70185	 17  42  26  34   0   4  27   8  27  45  59  61 
70225	 17  46  26  34   0   4  27   8  27  45  51  61 
70227	 33  46  26  34   0   4  27   8  27  45  59  61 
70226	 17  46  26  34   0   0  43   8  27  45  59  61 
70231	 17  46  42  34   0   4  43   8  27  45  59  45 
70233	 17  46  26  34   0   4  27   8  27  45  59  61 
70232	 17  46  41  34   0   4  43   8  27  45  59  61 
70235	 17  47  26  34   1   4  27   8  27  45  59  61 
70234	 17  46  42  34   0   4  43   8  27  45  11  61 
70237	 17  46  26  34  32   4  43   8  27  45  59  61 
70239	 17  46  42  32   0   4  43   8  27  45  59  61 
70238	 17  46  42  34   0   4  43   8  27  45  55  61 
70208	 17  46  26  34   0   4  27   0  27  45  59  61 
70210	 17  46  42  34   0   4  43   8  27  45  43  61 
70211	 17  34  42  34   0   4  43   8  27  45  59  61 
70212	 17  46  10  34   0   4  27   8  27  45  11  61 
70213	 17  46  26  34   3   4  43   8  27  45  59  61 
70217	 17  46  42  34   0   4  35   8  27  45  59  57 
70218	 17  46  40  34   0   4  43   8  27  45  59  61 
70219	 17  46  42  34   0   4  43  11  27  45  59  61 
70220	 49  46  42  34   0   4  43   8  27  45  59  61 
70221	 17  46  26  34   8   4  27   8  27  45  11  61 
70222	 17  46  26  34   0   4  27   8  31  45  59  61 
70257	 17  44  42  34   0   4  43   8  27  45  59  61 
70263	 17  46  26  34   0   4  43   8  27  46  59  61 
70262	 17  46  30  34   0   4  27   8  27  45  11  61 
70261	 17  46  42  34   0   4  43   8  27  29  59  61 
70260	 17  14  42  34   0   4  43   8  27  45  59  61 
70266	 17  46  22  34   0   4  27   8  27  45  59  61 
70265	 17  46  42  34   0   4  43   8  27  45  59  29 
70264	 17  46  26  34   0   4  25   8  27  45  59  61 
70271	 17  47  42  34   0   4  43   8  27  45  59  61 
70269	 17  46  42  34   0  20  43   8  27  45  59  61 
70268	 17  46  27  34   0   4  27   8  27  45  11  61 
70242	 17  46  26  34   0   4  43  56  27  45  59  61 
70247	 17  46  25  34   0   4  27   8  27  45  59  61 
70244	 17  46  42  34   0   4  43   8  27  45  56  61 
70245	 17  46  42  34   0   7  43   8  27  45  59  61 
70250	 17  46  26  34   0   4  27   8  27  37  59  61 
70249	 17  46  26  34   3   4  43   8  27  45  59  61 
70254	 17  38  26  34   0   4  27   8  27  45  59  61 
70255	 17  46  42  34   0   4  41   8  27  45  59  61 
70252	 17  46  42  34   2   4  43   8  27  45  59  61 
70253	 17  46  26  34   0   4  27   8  27  45  10  61 
70301	 17  46  26  34   0   4  43   8  27  61  59  61 
70296	 17  46  26  34   0   4  27   8  27  33  59  61 
70298	 17  46  42  34   0   4  43  11  27  45  59  60 
70299	 17  47  42  34   0   4  43   8  27  45  59  61 
70292	 17  46  26  34   0   4  27  11  27  45  59  61 
70293	 17  46  42  34   0   4  43  11  27  45  59  61 
70294	 17  46  26  34   0   4  43   8  27  45  57  61 
70295	 17  46  22  34   0   4  27   8  27  45  59  61 
70289	 17  46  42  34   0   4  43  40  27  45  59  61 
70290	 17  46  42  34   0   4  43   8  27  45  51  61 
70291	 17  46  41  34   0   4  43   8  27  45  59  61 
70284	 19  46  26  34   0   4  27   8  27  45  11  61 
70287	 17  46  26  34   0   4  27   8  27  45  59  63 
70286	 17  46  26   2   0   4  27   8  27  45  59  61 
70281	 17  46  42  34   0   4  43   8  27  45  58  61 
70280	 17  46  42  38   0   4  43   8  27  45  59  61 
70283	 17  46  42  34   0   4  43   8  59  45  59  61 
70282	  1  46  42  34   0   4  43   8  27  45  59  61 
70276	 17  46  26  46   0   4  43   8  27  45  59  61 
70279	 17  46  42  34   0   4  43   8  27  45  59  61 
70278	 17  46  26  34   0   4  27   8  27  45  59  61 
70273	 17  46  26  34   0   7  27   8  27  45  59  61 
70272	 17  46  26  34   1   4  27   8  27  45  63  61 
70274	 17  46  42  34   0   4  43  11  27  45  59  61 
70334	 17  46  42  34   0   4  43   8  27  45  63  61 
70335	 17  46  10  34   0   4  43   8  27  45  59  61 
70332	 49  46  26  34   0   4  27   8  27  45  11  61 
70333	 17  46  26  34   0   4  27  12  27  45  59  60 
70328	 25  46  26  34   0   4  43   8  27  45  59  61 
70326	 17  46  26  34   0   4  27   8  27  45  59  60 
70327	 17  38  26  34   0   4  27   8  27  45  59  61 
70324	 17  46  26  34   0   4  27   8  27  61  59  61 
70323	 17  46  26  35   0   4  43   8  27  45  59  61 
70320	 17  46  42  34   0   4  43   8  27  45  59  45 
70319	 17  46  26  34   0   4  27   8  27  45  59  49 
70318	 17  46  42  34   0   4  43   8  19  45  59  61 
70317	  1  46  42  34   0   4  43   8  27  45  59  61 
70316	 29  44  42  34   0   4  43   8  27  45  59  61 
70315	 17  46  42  34   0   4  43   8  27  33  59  61 
70313	 17  46  42  35   0   4  43   8  27  45  59  61 
70312	 17  46  26  34   0   4  43   8  27  45  11  61 
70310	 17  42  42  34   0   4  43   8  27  45  59  61 
70308	 17  46  42  34   0   4  43   8  27  37  59  61 
70307	 17  46  26  38   1   4  27   8  27  45  59  61 
70306	 17  46  26  34   0   4  27   8  27  45  59  29 
70305	 17  46  42  34   0   4  43  11  27  45  59  61 
70304	 17  46  26  34   9   4  27   8  27  45  59  61 
70361	 17  46  42  34   0  52  43   8  27  45  43  61 
70362	 17  46  42  34   0   4  59   8  27  45  59  61 
70363	 17  46  26  34   0   4  39   8  27  45  59  61 
70366	 17  46  42  34   0   4  43   8  23  45  43  61 
70352	 17  46  42  34   0   4  43  10  27  45  59  61 
70353	 17  46  26  34   1   4  27   8  27  45  55  61 
70354	 17  46  42  34   0   4  43   8  27  45  43  29 
70356	 17  46  42  34   0   4  43   8  27  45  56  61 
70357	 17  46  42  42   0   4  43   8  27  45  59  61 
70358	 17  46  42  34   0   4  40   8  27  45  59  61 
70344	 17  46  26  34   0   4  43  56  27  45  59  61 
70346	 17  46  42  34   0   4  43   8  27  45  59  60 
70349	 17  46  42  34   0   4  43   8  27  45  27  61 
70348	 17  45  42  34   0   4  43   8  27  45  59  61 
70350	 17  46  42  34   0   4  43   8  31  45  43  61 
70337	 17  46  22  34   0   4  43   8  27  45  59  61 
70336	 17  44  42  34   0   4  43   8  27  45  59  61 
70339	 17  46  26  34   0   4  43   8  27  45  27  61 
70343	 17  46  42  34   0   4  43   8  27  45  27  61 
70342	 17  46  42  34   0   4  43   8  27  13  59  61 
70394	 17  46  26  34   0   4  43   8  27  45  55  61 
70392	 17  46  42  34   0   4  43   8  27  45  59  49 
70393	 17  46  26  34  40   4  27   8  27  45  11  61 
70398	 17  46  26  34   0  52  43   8  27  45  59  61 
70399	 17  46  42  34   0   4  40   8  27  45  43  61 
70396	 21  46  42  34   0   4  43   8  27  45  43  61 
70397	 17  46  42  34   0   4  43   8  27  45  59  60 
70386	 29  46  42  34   0   4  43   8  27  45  43  61 
70387	 17  46  42  50   0   4  43   8  27  45  43  61 
70384	 17  46  40  34   0   4  43   8  27  45  59  61 
70385	 17  46  42  34  12   4  43   8  27  45  59  61 
70390	 17  46  42  34   0  12  43   8  27  45  43  61 
70391	 17  46  26  32   0   4  27   8  27  13  11  57 
70388	 17  42  26  34   0   4  43   8  27  45  59  61 
70389	 17  46  42  34   0   4  43  12  27  45  58  61 
70379	 17  46  26  34   0   6  43   8  27  45  59  61 
70377	 17  46  26  38   0   4  27   8  27  45  11  61 
70376	 17  46  26  34   1   4  27   8  27  45  59  63 
70383	 17  46  42  34  32   4  43   8  27  45  59  61 
70380	 17  34  42  34   0   4  43   8  27  45  59  61 
70371	 17  46  42  34   0   4  43   8  27  45  59  63 
70370	 17  46  26  34   0   4  43   8  27  33  59  61 
70369	 17  46  26  34   2   4  27   8  27  45  59  61 
70375	 17  46  42  34   0   4  43   8  27  45  39  61 
70374	 17  46  42  34   0   4  43   8  23  45  59  61 
70373	 17  46  42  34   0   4  43   8  19  45  59  61 
70372	 17  46  42  34   0   4  47   8  27  45  59  61 
69921	 17  34  58  34   0   4  27   8  26  45  43  61 
69923	 17  46  10  34   0   4  27   8  27  45  59  61 
69924	 17  42  26  34   0   4  27   8  27  45  59  61 
69925	 17  46  26  34   0   4  59   8  27  45  59  61 
69926	 17  46  26  34   0   4  43   8  27  45  59  61 
69927	 17  46  42  34   0   4  27   8  27  45  59  61 
69928	 17  46  26  34   0   4  26   8  27  45  59  61 
69929	 17  46  26  34   0   4  27   8  27  45  59  13 
69930	 33  46  26  34   0   4  27   8  27  45  59  61 
69931	 17  46  26  34   0   4  27   8  27  46  59  61 
69932	 17  46  26  34   4   4  27   8  27  45  59  61 
69933	 17  46  26  34   0   4  27   0  27  45  59  61 
69935	 17  46  58  34   0   4  27   8  19  45  59  61 
69937	 17  46  26  35   0   4  27   8  27  45  59  61 
69936	 33  46  58  34   4   4  27   8  27  45  59  61 
69939	 17  46  26  34   4   4  27   8  27  45  59  61 
69941	 17  46  26  34   0   4  27   8  27  45  27  61 
69940	 17  46  26  34   0   4  27   8  27  45  56  61 
69943	 17  45  26  34   0   4  27   8  27  45  59  61 
69944	 17  46  26  34   0   4  27  40  27  45  59  61 
69949	 17  46  26  34   0   4  27   8  27  45  59  29 
69948	 17  46  26  34   0   5  27   8  27  45  59  61 
69950	 17  46  26  34   0   4  27   8  11  45  59  61 
69890	 17  46  58  34   0   4  27   8  26  47  43  61 
69891	 17  46  58  34   0   4  27   8  26  45  43  57 
69888	 17  46  58  42   0   4  27   8  26  45  43  61 
69889	 17  46  26  34   0   4  26   8  27  45  59  61 
69894	 17  46  26  34   0   4  27  12  27  45  59  61 
69895	 17  46  26  34   0   4  27   8  11  45  59  61 
69892	 17  46  26  34   0   4  27   8  27  45  59  49 
69893	 17  46  26  34   0   4  27   8  27  61  59  61 
69898	 17  46  26  46   0   4  27   8  27  45  59  61 
69899	 21  46  58  34   4   4  27   8  27  45  59  61 
69896	 17  46  26  34   2   4  27   8  27  45  59  61 
69901	 17  46  58  34   0   4  27   8  27  45  59  60 
69907	 17  46  26  34   0   4  27   9  27  45  59  61 
69906	 17  46  58  34   0   4  27   8  27  45  59  61 
69904	 17  46  58  34   4   4  27   9  27  45  59  61 
69910	 17  46  26  34   1   4  27   8  27  45  59  61 
69909	 17  46  26  32   0   4  27   8  27  45  59  61 
69915	 17  46  26  34   0   4  27   8  27  45  11  61 
69914	 17  46  58  34   4   4  27   0  27  45  59  61 
69913	 17  46  54  34   0   4  27   8  27  44  59  61 
69912	 17  46  57  34   0   4  27   8  27  45  59  61 
69919	 17  46  26  34   0   4  27   8  19  45  59  61 
69918	 17  46  26  34   0   4  27   8  27  47  59  61 
69917	 17  46  26  34  48   4  27   8  27  45  59  61 
69916	 17  46  26  34   0   4  27  11  27  45  59  61 
69989	 17  46  58  34   0   4  27   8  26  47  43  61 
69990	 17  46  54  34   4   4  27   8  27  45  59  61 
69991	 17  46  26  34   0   4  43   8  27  45  59  61 
69984	 17  46  26  34   0   4  27   8  25  45  59  61 
69985	 17  46  26  34   0   4  27   8  27  45  27  61 
69986	 17  46  26  34   0   4  27   8  31  45  59  61 
69996	 17  46  26  42   0   4  27   8  27  45  59  61 
69997	 17  46  26  34   0   4  27   8  27  45  59  57 
69992	 17  46  26   2   0   4  27   8  27  45  59  61 
69993	 17  14  26  34   0   4  27   8  27  45  59  61 
69995	 17  46  26  50   0   4  27   8  27  45  59  61 
70005	 17  46  26  34   0   4  27   9  27  45  59  61 
70004	 17  46  10  34   0   4  27   8  27  45  59  61 
70001	 17  46  26  34   0   4  26   8  27  45  59  61 
70000	 17  46  26  34   0   4  27   8  27  45  59  13 
70013	 17  44  26  34   0   4  27   8  27  45  59  61 
70012	 17  46  58  34   0   4  27   8  27  45  59  53 
70015	 17  46  26  34   0   4  27   8  27  45  59  62 
70014	 17  46  26  34   0   4  27   8  27  47  59  61 
70009	 17  46  26  50   0   4  27   8  27  45  59  61 
70011	 17  46  58  34   0   4  43   8  27  45  59  61 
70010	 17  46  26  34   0   4  27   0  27  45  59  61 
69956	 17  46  26  34   8   4  27   8  27  45  59  61 
69957	 17  46  58  34   0   4  27   8  27  45  27  61 
69954	 17  46  26  50   0   4  27   8  27  45  59  61 
69953	 17  46  26  34   4   4  27   8  27  45  59  61 
69966	 17  46  58  34   4   4  27   8  27  29  59  61 
69967	 17  46  26  34   0   4  27   8  27  45  59  53 
69964	  1  46  58  34   0   4  27   8  26  45  43  61 
69961	 17  46  26  34   2   4  27   8  27  45  59  61 
69975	 17  46  26  34   0   4  27   8  27  37  59  61 
69974	 17  46  26  34   0   4  27   8  27  61  59  61 
69973	 17  46  26  34   0   4  43   8  27  45  59  61 
69972	 17  46  26  34   0   4  43   8  23  45  59  61 
69970	 17  46  58  34   0   4  25   8  27  45  59  61 
69969	 17  46  58  34   0   4  27   8  27  29  59  61 
69968	 17  46  26  34   0   4  43   8  27  45  59  61 
69983	 17  46  26   2   0   4  27   8  27  45  59  61 
69981	 17  46  54  34   0   4  27   8  27  37  59  61 
69978	 17  46  26  34   0   4  27   8  25  45  59  61 
69977	 17  46  26  33   0   4  27   8  27  45  59  61 
69976	 17  46  26  34  48   4  27   8  27  45  59  61 
70058	 17  46  26  34   0   4  27   8  27  45  59  13 
70061	 17  46  25  34   0   4  27   8  27  45  59  61 
70060	 17  46  26  34   0  20  27   8  27  45  59  61 
70063	 17  46  42  34   0   4  43   8  27  45  59  61 
70062	 17  46  26   2   0   4  27   8  27  45  11  61 
70049	 17  46  26  34   0   4  40   8  27  45  59  61 
70048	 17  46  25  34   0   4  27   8  27  45  59  61 
70051	 17  46  26  33   0   4  27   8  27  45  59  61 
